Time - Measured (m/s^2),Amplitude - Measured (m/s^2)
0,0.000392724
0,0.000391939
0,0.000397136
0,0.000396342
0,0.000395549
0,0.000382795
0,0.000376048
0,0.000375296
0,0.000380527
0,0.000373784
0,0.000373037
0,0.000366309
0,0.000359595
0,0.000364858
0,0.000364128
0,0.000369381
0,0.000368642
0,0.000373886
0,0.000373139
0,0.000372392
0,0.000371648
0,0.000376886
0,0.000370151
0,0.000375392
0,0.000374641
0,0.000373892
0,0.000373144
0,0.000372398
0,0.000371653
0,0.000370909
0,0.000370168
0,0.000369427
0,0.00037467
0,0.000379902
0,0.000385124
0,0.000384353
0,0.000383585
0,0.000376836
0,0.000376082
0,0.00037533
0,0.00037458
0,0.000379812
0,0.000379052
0,0.000372313
0,0.000377549
0,0.000370813
0,0.000370071
0,0.000369331
0,0.000368593
0,0.000367855
0,0.000337212
0,0.000348501
0,0.000347804
0,0.000341127
0,0.000334463
0,0.000327813
0,0.000327157
0,0.000320521
0,0.00031988
0,0.000319241
0,0.000312621
0,0.000306014
0,0.000305402
0,0.000304791
0,0.000304182
0,0.000303573
0,0.000302966
0,0.000308342
0,0.000313706
0,0.000313079
0,0.000312453
0,0.000305846
0,0.000311216
0,0.000316575
0,0.000321923
0,0.00032128
0,0.000326618
0,0.000331947
0,0.000331283
0,0.000336602
0,0.000335928
0,0.000335257
0,0.000334586
0,0.000339898
0,0.000333237
0,0.000338552
0,0.000337875
1,0.000337199
1,0.000336525
1,0.000335852
1,0.00033518
1,0.00033451
1,0.000333841
1,0.000333173
1,0.000332507
1,0.000331842
1,0.000337159
1,0.000330504
1,0.000323861
1,0.000329195
1,0.000322555
1,0.000327891
1,0.000327236
1,0.000326581
1,0.000325928
1,0.000325276
1,0.000324626
1,0.000329958
1,0.000335279
1,0.000334609
1,0.000339921
1,0.000339241
1,0.000332581
1,0.000325935
1,0.000325283
1,0.000324632
1,0.000329964
1,0.000335286
1,0.000334615
1,0.000333946
1,0.000333278
1,0.000332612
1,0.000331946
1,0.000331283
1,0.000336601
1,0.00034191
1,0.000347207
1,0.000346513
1,0.00034582
1,0.000345128
1,0.000344438
1,0.000349731
1,0.000355012
1,0.000354302
1,0.000353594
1,0.000352887
1,0.000352181
1,0.000345495
1,0.000344804
1,0.000350096
1,0.000355377
1,0.000354666
1,0.000353957
1,0.000359231
1,0.000358512
1,0.000357795
1,0.00035708
1,0.000356365
1,0.000355653
1,0.000366904
1,0.00036617
1,0.000365438
1,0.00037667
1,0.000375917
1,0.000375165
1,0.000380396
1,0.000379635
1,0.000384857
1,0.000378106
1,0.000383332
1,0.000388546
1,0.000387769
1,0.000386994
1,0.00038622
1,0.000433299
1,0.000432432
1,0.000431567
1,0.000430704
1,0.000435824
1,0.000434953
1,0.000434083
1,0.000397326
1,0.000396531
1,0.00040172
1,0.000400916
1,0.000406096
1,0.000405284
1,0.000404473
1,0.000403664
1,0.000408838
1,0.000414002
1,0.000419155
1,0.000418317
1,0.00041748
1,0.000416645
1,0.000409831
1,0.000409011
1,0.000414174
1,0.000413346
1,0.000412519
1,0.000411694
1,0.000410871
1,0.000410049
1,0.000409229
1,0.000408411
1,0.000407594
1,0.00041276
1,0.000417916
1,0.00041708
1,0.000416246
1,0.000415414
1,0.000414583
1,0.000413754
1,0.000412926
1,0.0004121
1,0.000411276
1,0.000410453
1,0.000409633
1,0.000402832
1,0.000402026
1,0.000407204
1,0.000406389
1,0.000405576
1,0.000404765
1,0.000409937
1,0.000409117
1,0.000408299
1,0.000407482
1,0.000406668
1,0.000405854
1,0.000405042
1,0.000404232
1,0.000409405
1,0.000408587
1,0.000407769
1,0.000406954
1,0.00040614
1,0.000405328
1,0.000410498
1,0.000409677
1,0.000408858
1,0.000378133
1,0.000377377
1,0.000370641
1,0.000375881
1,0.000375129
1,0.00038036
1,0.000373618
1,0.000372871
1,0.000372125
1,0.000365399
1,0.000364669
1,0.000363939
1,0.000363211
1,0.000362485
1,0.00036176
1,0.000361037
1,0.000360314
1,0.000365575
1,0.000370826
1,0.000370084
1,0.000369344
1,0.000368605
1,0.000367868
1,0.000373114
1,0.000372367
1,0.000371623
1,0.000370879
1,0.000370138
1,0.000369397
1,0.000368659
1,0.000373903
1,0.000367173
1,0.000360458
1,0.000359737
1,0.000359017
1,0.000358299
1,0.000357583
1,0.000356867
1,0.000356154
1,0.00034946
1,0.000354742
1,0.000354033
1,0.000359306
1,0.000364569
1,0.00036384
1,0.000369094
1,0.000368356
1,0.000367619
1,0.000366884
1,0.00036615
1,0.000365418
1,0.000364687
1,0.000363957
1,0.000357248
1,0.000356534
1,0.000361802
1,0.00036706
1,0.000366326
1,0.000365593
1,0.000370843
1,0.000370102
1,0.000369361
1,0.000368623
1,0.000367885
1,0.00036715
1,0.000372397
1,0.000371652
1,0.000370909
1,0.000376148
1,0.000375396
1,0.000374645
1,0.000373896
1,0.000373148
1,0.000372402
1,0.000371657
1,0.000370914
1,0.000376153
1,0.000375401
1,0.000380632
1,0.00037987
1,0.000379111
1,0.000378352
1,0.000371614
1,0.00036489
1,0.00036416
1,0.000363432
1,0.000362705
1,0.000361979
1,0.000361255
1,0.000366514
1,0.000365781
1,0.000371031
1,0.00037627
1,0.000381499
1,0.000380736
1,0.000379975
1,0.000379215
1,0.000378457
1,0.0003777
1,0.000370963
1,0.000370221
1,0.00036948
1,0.000374723
1,0.000373973
1,0.000373225
1,0.000372479
1,0.000371734
1,0.000370991
1,0.00037623
1,0.000375478
1,0.000380708
1,0.000373965
1,0.000367236
1,0.000366501
1,0.000365768
1,0.000371018
1,0.000370276
1,0.000369536
1,0.000368797
1,0.000368059
1,0.000361341
1,0.000360619
1,0.000365879
1,0.000365147
1,0.000364417
1,0.00036967
1,0.00036893
1,0.000362211
1,0.000355505
1,0.000348813
1,0.000348115
1,0.000347419
1,0.000346724
1,0.00034603
1,0.000339357
1,0.000338678
1,0.000338001
1,0.000337325
1,0.00033665
1,0.000341958
1,0.000347256
1,0.000346561
1,0.000345868
1,0.000345177
1,0.000344486
1,0.000343797
1,0.00034311
1,0.000342423
1,0.000341739
1,0.000341055
1,0.000340373
1,0.000339692
1,0.000344994
1,0.000344304
1,0.000349597
1,0.000348898
1,0.000354182
1,0.000359455
1,0.000364717
1,0.000363988
1,0.00036326
1,0.000368515
1,0.000367778
1,0.000361061
1,0.000360339
1,0.000359618
1,0.000352917
1,0.000352211
1,0.000351507
1,0.000362767
1,0.000362041
1,0.000367299
1,0.000366564
1,0.000365831
1,0.000365099
1,0.000364369
1,0.00036364
1,0.000368894
1,0.000368157
1,0.000373402
1,0.000372655
1,0.00037191
1,0.000371166
1,0.000370424
1,0.000375664
1,0.000374913
1,0.000374163
1,0.000373415
1,0.000372668
1,0.000371923
1,0.000371179
1,0.000370436
1,0.000369695
1,0.000368956
1,0.000368218
1,0.000367482
1,0.000366747
1,0.000366013
1,0.0003593
1,0.000364563
1,0.000363833
1,0.000369087
1,0.000368349
1,0.000373594
1,0.000372847
1,0.000372101
1,0.000371357
1,0.000370614
1,0.000375854
1,0.000375103
1,0.000374352
1,0.000373604
1,0.000372856
1,0.000372111
1,0.000371366
1,0.000376605
1,0.000381833
1,0.000387051
1,0.000392259
1,0.000391474
1,0.00038471
1,0.000389922
1,0.000389142
1,0.000388364
1,0.000387587
1,0.000386812
1,0.000380057
1,0.000379296
1,0.000384519
1,0.000389732
1,0.000388952
1,0.000388174
1,0.000387398
1,0.000392605
1,0.000385838
1,0.000391048
1,0.000390266
1,0.000389485
1,0.000388706
1,0.000381947
1,0.000375202
1,0.000374452
1,0.000373703
1,0.000372955
1,0.000366228
1,0.000371477
1,0.000370734
1,0.000369992
1,0.000375234
1,0.000380465
1,0.000385685
1,0.000390896
1,0.000390114
1,0.000389333
1,0.000394536
1,0.000393747
1,0.00039296
1,0.000392174
1,0.000385408
1,0.000378656
1,0.000377898
1,0.000377143
1,0.000376388
1,0.000381617
1,0.000374872
1,0.000374123
1,0.000373374
1,0.000372628
1,0.000371882
1,0.000371139
1,0.000376378
1,0.000375625
1,0.000374874
1,0.000380105
1,0.000379345
1,0.000378587
1,0.000371848
1,0.000365123
1,0.000364393
1,0.000363664
1,0.000362936
1,0.000362211
1,0.000361486
1,0.000360763
1,0.000360042
1,0.000359322
1,0.000364584
1,0.000369837
1,0.000375078
1,0.000374328
1,0.00037358
1,0.000378814
1,0.000372075
1,0.000365349
1,0.000364618
1,0.000363889
1,0.00035718
1,0.000350484
1,0.000355765
1,0.000361035
1,0.000360313
1,0.00035361
1,0.000352903
1,0.000358179
1,0.000363444
1,0.000356736
1,0.000356022
1,0.00035531
1,0.0003546
1,0.00035389
1,0.000359164
1,0.000352464
1,0.000351759
1,0.000351056
1,0.000350354
1,0.000349653
1,0.000354935
1,0.000354225
1,0.000359498
1,0.000358779
1,0.000358062
1,0.000357346
1,0.000362612
1,0.000361887
1,0.000361163
1,0.000360441
1,0.000365702
1,0.00036497
1,0.000358259
1,0.000351561
1,0.000350858
1,0.000350156
1,0.000355437
1,0.000360708
1,0.000354005
1,0.000359278
1,0.00035856
1,0.000357843
1,0.000363108
1,0.000356401
1,0.000355688
1,0.000354976
1,0.000354267
1,0.000353558
1,0.000352851
1,0.000352145
1,0.000357422
1,0.000356707
1,0.000355994
1,0.000355282
1,0.000360553
1,0.000365813
1,0.000365082
1,0.000364351
1,0.000369604
2,0.000368865
2,0.000368127
2,0.000373372
2,0.000372626
2,0.000365899
2,0.000359186
2,0.000358467
2,0.00035775
2,0.000363016
2,0.000368272
2,0.000367535
2,0.0003668
2,0.000372048
2,0.000365323
2,0.000364592
2,0.000363863
2,0.000363135
2,0.000362409
2,0.000361684
2,0.000360961
2,0.000354257
2,0.000353549
2,0.000352842
2,0.000352136
2,0.000357413
2,0.000356698
2,0.000361966
2,0.000367224
2,0.000360508
2,0.000359787
2,0.000365049
2,0.000364319
2,0.00036359
2,0.000368844
2,0.000368107
2,0.000373352
2,0.000372605
2,0.00037186
2,0.000371116
2,0.000376355
2,0.000375603
2,0.000374851
2,0.000374102
2,0.000379335
2,0.000384558
2,0.000383789
2,0.000383021
2,0.000382255
2,0.000387472
2,0.000392678
2,0.000391893
2,0.000397091
2,0.000402278
2,0.000407455
2,0.00040664
2,0.000405827
2,0.000410997
2,0.000410175
2,0.000403373
2,0.000402566
2,0.000401761
2,0.000406939
2,0.000406125
2,0.000399331
2,0.000398533
2,0.000397736
2,0.00039694
2,0.000396146
2,0.000401335
2,0.000406514
2,0.000405701
2,0.000410871
2,0.000410049
2,0.000415211
2,0.00041438
2,0.000413552
2,0.000418706
2,0.00042385
2,0.000423002
2,0.000422156
2,0.000421312
2,0.000420469
2,0.00042561
2,0.00043074
2,0.000423897
2,0.000423049
2,0.000416222
2,0.000415389
2,0.000414559
2,0.000413729
2,0.000412902
2,0.000412076
2,0.000411252
2,0.000410429
2,0.000409609
2,0.000414771
2,0.000413941
2,0.000413113
2,0.000412287
2,0.000411463
2,0.000404658
2,0.000403849
2,0.000403041
2,0.000414198
2,0.000407388
2,0.000418536
2,0.000423681
2,0.00041087
2,0.000398086
2,0.000391308
2,0.000354637
2,0.000347946
2,0.000359213
2,0.000352513
2,0.000363771
2,0.000369025
2,0.000368287
2,0.000373532
2,0.000366803
2,0.000360088
2,0.000323479
2,0.00031087
2,0.000304266
2,0.000297676
2,0.000303063
2,0.000296475
2,0.000295882
2,0.000289309
2,0.0003306
2,0.000329939
2,0.000323298
2,0.000322651
2,0.000280136
2,0.000279576
2,0.000255091
2,0.000260562
2,0.000266022
2,0.000271472
2,0.000270929
2,0.000270387
2,0.000269846
2,0.000269306
2,0.000274749
2,0.0002742
2,0.000285614
2,0.000285043
2,0.000284473
2,0.000277922
2,0.000283348
2,0.000282781
2,0.000282216
2,0.000281651
2,0.00032894
2,0.000316319
2,0.000315686
2,0.000380851
2,0.00038607
2,0.000445113
2,0.000450204
2,0.000443322
2,0.000394584
2,0.000387813
2,0.000387038
2,0.000386264
2,0.00033764
2,0.00031902
2,0.000318382
2,0.000317745
2,0.000287202
2,0.000274665
2,0.000268134
2,0.000291524
2,0.000320848
2,0.000332169
2,0.000385338
2,0.000348679
2,0.000306111
2,0.00031148
2,0.000316839
2,0.000322187
2,0.000315561
2,0.000273059
2,0.000272513
2,0.00027795
2,0.000277394
2,0.000270858
2,0.000264334
2,0.000269787
2,0.000245322
2,0.000244831
2,0.000244342
2,0.000249834
2,0.000255316
2,0.000254806
2,0.000254296
2,0.000253787
2,0.000259261
2,0.000258743
2,0.000258225
2,0.000257709
2,0.000257193
2,0.00026266
2,0.000268116
2,0.00026758
2,0.00032686
2,0.000320224
2,0.000319584
2,0.000312963
2,0.000312337
2,0.00029975
2,0.00029915
2,0.000304533
2,0.000309906
2,0.000309286
2,0.000314649
2,0.000308038
2,0.000307422
2,0.000312789
2,0.000312163
2,0.000341446
2,0.000340763
2,0.000340082
2,0.000339401
2,0.000332741
2,0.000338057
2,0.000337381
2,0.000342688
2,0.000342002
2,0.0003473
2,0.000400438
2,0.000363749
2,0.000321151
2,0.00032649
2,0.000325837
2,0.000331167
2,0.000324523
2,0.000335837
2,0.000341147
2,0.000328502
2,0.000381678
2,0.000380914
2,0.000374171
2,0.00036146
2,0.000360737
2,0.000365997
2,0.000377228
2,0.000334603
2,0.000333934
2,0.000327285
2,0.000320649
2,0.000325989
2,0.000319355
2,0.000312735
2,0.000318091
2,0.000311474
2,0.000310851
2,0.000310229
2,0.00031559
2,0.00032094
2,0.000314317
2,0.000313688
2,0.000307079
2,0.000312447
2,0.00030584
2,0.000305229
2,0.000262748
2,0.000220352
2,0.000219912
2,0.00021349
2,0.000201101
2,0.000200698
2,0.000200297
2,0.000199896
2,0.000199497
2,0.000199098
2,0.000198699
2,0.000198302
2,0.000203887
2,0.000203479
2,0.000197091
2,0.000202678
2,0.000202273
2,0.000207849
2,0.000207434
2,0.000207019
2,0.000206605
2,0.000206192
2,0.000205779
2,0.000211349
2,0.000210926
2,0.000216486
2,0.000216053
2,0.000221602
2,0.000221159
2,0.000220717
2,0.000220275
2,0.000219835
2,0.000219395
2,0.000218956
2,0.0002245
2,0.000230032
2,0.000229572
2,0.000223132
2,0.000234648
2,0.000228198
2,0.000233723
2,0.000245218
2,0.000250709
2,0.000250208
2,0.000237744
2,0.000237269
2,0.000230813
2,0.000230351
2,0.000241854
2,0.00024137
2,0.000240887
2,0.000240405
2,0.000245906
2,0.000251396
2,0.000244911
2,0.000202551
2,0.000202146
2,0.000201742
2,0.00020732
2,0.000200924
2,0.000176596
2,0.000176243
2,0.000175891
2,0.000133669
2,0.000139383
2,0.000145085
2,0.000144795
2,0.000150487
2,0.000150186
2,0.000143904
2,0.000143617
2,0.000143329
2,0.000137061
2,0.000142769
2,0.000136502
2,0.000136229
2,0.000135956
2,0.000129703
2,0.000129443
2,0.00011124
2,0.000111018
2,0.000110796
2,0.000116555
2,0.000122304
2,0.000128041
2,0.000127785
2,0.00013351
2,0.000133243
2,0.000132977
2,0.00012673
2,0.000126476
2,0.000126223
2,0.000125971
2,0.000119737
2,0.000125479
2,0.000125228
2,0.000130959
2,0.000136679
2,0.000130424
2,0.000136145
2,0.000135872
2,0.000135601
2,0.000135329
2,0.00014104
2,0.000146739
2,0.000146446
2,0.000152135
2,0.00015183
2,0.000151527
2,0.000151224
2,0.000150921
2,0.000150619
2,0.0001563
2,0.000155987
2,0.000155675
2,0.000161345
2,0.000161022
2,0.0001607
2,0.000154397
2,0.000154089
2,0.000117892
2,0.000117656
2,0.000123402
2,0.000123155
2,0.000122909
2,0.000128645
2,0.000128387
2,0.000134112
2,0.000145807
2,0.000157478
2,0.000163144
2,0.000186744
2,0.000192352
2,0.000191967
2,0.000197565
2,0.000191188
2,0.000190806
2,0.000196406
2,0.000201994
2,0.00020159
2,0.000195206
2,0.000188834
2,0.000194438
2,0.00020003
2,0.00019963
2,0.000193249
2,0.000198844
2,0.000198447
2,0.00019805
2,0.000245505
2,0.000239033
2,0.000238555
2,0.000238078
2,0.000237601
2,0.000243108
2,0.000248603
2,0.000248106
2,0.000247609
2,0.000247114
2,0.000240639
2,0.000240157
2,0.000245658
2,0.000245167
2,0.000244677
2,0.000238206
2,0.00023773
2,0.000231273
2,0.00023081
2,0.00023633
2,0.000235857
2,0.000229404
2,0.000228945
2,0.000228487
2,0.00022803
2,0.000233556
2,0.000227107
2,0.000232635
2,0.000232169
2,0.000225723
2,0.000231253
2,0.000224809
2,0.00022436
2,0.000223911
2,0.000223463
2,0.000228998
2,0.00022854
2,0.000222101
2,0.000227639
2,0.000221202
2,0.000220759
2,0.000220318
2,0.000219877
2,0.000219438
2,0.000218999
2,0.000224542
2,0.000224093
2,0.000223645
2,0.000223198
2,0.000222751
2,0.000216324
2,0.00020991
2,0.00020949
2,0.000209071
2,0.000208653
2,0.000202254
2,0.000195868
2,0.000195477
2,0.000195086
2,0.000194696
2,0.000194306
2,0.000187936
2,0.000193542
2,0.000193155
2,0.000192768
2,0.000198364
2,0.000197968
2,0.000197572
2,0.000197176
2,0.000196782
2,0.000196389
2,0.000195996
2,0.000195604
2,0.000189231
2,0.00017689
2,0.000182517
2,0.000188134
2,0.000181776
2,0.000175431
2,0.00017508
2,0.00017473
2,0.000168399
2,0.000168062
2,0.000167726
2,0.000167391
2,0.000173037
2,0.000184654
3,0.000184285
3,0.000183916
3,0.000183549
3,0.000183181
3,0.000182815
3,0.000182449
3,0.000176103
3,0.000175751
3,0.000175399
3,0.000175049
3,0.000174699
3,0.000174349
3,0.000174
3,0.000173652
3,0.000173305
3,0.00017894
3,0.000178582
3,0.000178225
3,0.000177868
3,0.000177513
3,0.000177158
3,0.000176803
3,0.000170468
3,0.000176109
3,0.000175757
3,0.000175405
3,0.000175054
3,0.000180686
3,0.000180324
3,0.000179964
3,0.000185585
3,0.000185214
3,0.000184844
3,0.000184474
3,0.000184105
3,0.000189718
3,0.00019532
3,0.00019493
3,0.00019454
3,0.000194151
3,0.000199744
3,0.000199344
3,0.000198946
3,0.000198548
3,0.000198151
3,0.000197754
3,0.00020334
3,0.000208915
3,0.000208497
3,0.00020808
3,0.000213645
3,0.000213218
3,0.000212792
3,0.000206385
3,0.000211953
3,0.000211529
3,0.000217088
3,0.000216654
3,0.00021622
3,0.000215788
3,0.000209375
3,0.000208956
3,0.000208538
3,0.00020214
3,0.000207717
3,0.000207301
3,0.000206887
3,0.000218436
3,0.000212018
3,0.000211594
3,0.0001693
3,0.00016298
3,0.000162654
3,0.000162329
3,0.000162004
3,0.00016168
3,0.000161357
3,0.000161034
3,0.000160712
3,0.000160391
3,0.00016007
3,0.000165731
3,0.0001654
3,0.000165069
3,0.000164739
3,0.000158428
3,0.000158111
3,0.000157795
3,0.000157479
3,0.000163146
3,0.000156838
3,0.000156524
3,0.000156211
3,0.000155899
3,0.000155587
3,0.000155276
3,0.000154965
3,0.000148674
3,0.000142395
3,0.000136129
3,0.000141838
3,0.000141554
3,0.000141271
3,0.00014697
3,0.000152658
3,0.000152352
3,0.000152048
3,0.000151744
3,0.000157422
3,0.000157107
3,0.000162774
3,0.000156467
3,0.000156154
3,0.000155842
3,0.00015553
3,0.0001612
3,0.000160878
3,0.000166538
3,0.000166205
3,0.000165872
3,0.000165541
3,0.000165209
3,0.000164879
3,0.000164549
3,0.00016422
3,0.000169873
3,0.000163552
3,0.000157243
3,0.000156929
3,0.000156615
3,0.000162283
3,0.000161959
3,0.000161635
3,0.000161312
3,0.00016697
3,0.000166636
3,0.000172285
3,0.00017194
3,0.000171596
3,0.000177234
3,0.00017688
3,0.000170545
3,0.000170204
3,0.000169863
3,0.000169523
3,0.000169184
3,0.000168846
3,0.00017449
3,0.000174141
3,0.000167811
3,0.000167476
3,0.000173122
3,0.000178757
3,0.000184381
3,0.000184012
3,0.000189626
3,0.000189247
3,0.000188868
3,0.00018849
3,0.000188113
3,0.000187737
3,0.000187362
3,0.000186987
3,0.000186613
3,0.00018624
3,0.000185867
3,0.000185495
3,0.000179143
3,0.000184766
3,0.000184397
3,0.000190009
3,0.000189629
3,0.00018925
3,0.000188872
3,0.000188494
3,0.000188117
3,0.000187741
3,0.000187365
3,0.00018699
3,0.000186616
3,0.000186243
3,0.000191852
3,0.000191468
3,0.000191085
3,0.000190703
3,0.00018434
3,0.000189953
3,0.000183592
3,0.000189206
3,0.000188828
3,0.000194432
3,0.000194043
3,0.000193655
3,0.000187286
3,0.000186911
3,0.000186537
3,0.000192146
3,0.000191761
3,0.000191378
3,0.000196977
3,0.000196583
3,0.000190208
3,0.000183846
3,0.000183479
3,0.000189093
3,0.000188715
3,0.000188337
3,0.000187961
3,0.000187585
3,0.00018721
3,0.000192817
3,0.000198412
3,0.000203997
3,0.000197608
3,0.000197212
3,0.000202799
3,0.000202394
3,0.000201989
3,0.000201585
3,0.000207163
3,0.000212731
3,0.000212305
3,0.00021188
3,0.000217438
3,0.000217003
3,0.000222551
3,0.000222106
3,0.00021568
3,0.000215249
3,0.000214818
3,0.000214388
3,0.00021396
3,0.000213532
3,0.000213105
3,0.000212678
3,0.000206272
3,0.000205859
3,0.000199466
3,0.000199067
3,0.000198669
3,0.000204253
3,0.000203844
3,0.000203437
3,0.00020303
3,0.000202624
3,0.000202219
3,0.000201814
3,0.000207392
3,0.000212959
3,0.000212533
3,0.000212108
3,0.000217665
3,0.00021723
3,0.000216795
3,0.000216362
3,0.000215929
3,0.000215497
3,0.000215066
3,0.000220617
3,0.000226157
3,0.000225705
3,0.000219272
3,0.000218834
3,0.000218396
3,0.000217959
3,0.000217523
3,0.000217088
3,0.000210673
3,0.000210251
3,0.000209831
3,0.000209411
3,0.000208992
3,0.000208574
3,0.000208157
3,0.000207741
3,0.000207325
3,0.000212892
3,0.000206485
3,0.000212053
3,0.000211629
3,0.000211206
3,0.000210784
3,0.000210362
3,0.000215923
3,0.000221472
3,0.000227011
3,0.000232538
3,0.000232073
3,0.000231609
3,0.000237127
3,0.000242635
3,0.000242149
3,0.000235684
3,0.000235212
3,0.000234742
3,0.000234272
3,0.000233804
3,0.000233336
3,0.000232869
3,0.000232404
3,0.000225957
3,0.000225506
3,0.000225055
3,0.000224604
3,0.000230137
3,0.000229676
3,0.000229217
3,0.000228759
3,0.000234283
3,0.000239795
3,0.000245297
3,0.000238825
3,0.000232366
3,0.00022592
3,0.00023145
3,0.000225005
3,0.000224555
3,0.000224106
3,0.000229639
3,0.000235162
3,0.000234691
3,0.000234222
3,0.000233753
3,0.000227304
3,0.00022685
3,0.000226396
3,0.000225943
3,0.000225491
3,0.00022504
3,0.00022459
3,0.000224141
3,0.000223693
3,0.000223246
3,0.00022878
3,0.000234304
3,0.000239817
3,0.000239338
3,0.00024484
3,0.000238369
3,0.000237892
3,0.000237417
3,0.000236942
3,0.000242449
3,0.000241964
3,0.000241481
3,0.000240998
3,0.000240516
3,0.000240035
3,0.000239555
3,0.000245057
3,0.000244567
3,0.000244078
3,0.000249571
3,0.000249072
3,0.000248574
3,0.000242095
3,0.000235629
3,0.000229177
3,0.000222737
3,0.000222291
3,0.000215865
3,0.000215434
3,0.000215003
3,0.000208591
3,0.000202193
3,0.000201788
3,0.000207366
3,0.000206951
3,0.000206538
3,0.000212106
3,0.000211682
3,0.000211258
3,0.000216817
3,0.000210402
3,0.000215963
3,0.000215531
3,0.000221081
3,0.000220639
3,0.000220198
3,0.000219757
3,0.000219318
3,0.000218879
3,0.000224423
3,0.000229956
3,0.000223514
3,0.000223067
3,0.00021664
3,0.000210225
3,0.000209804
3,0.000209385
3,0.000214948
3,0.000214518
3,0.000214089
3,0.000207679
3,0.000201282
3,0.00020088
3,0.000200478
3,0.000200077
3,0.000199677
3,0.000205259
3,0.000204848
3,0.000198457
3,0.00019806
3,0.000197664
3,0.000197269
3,0.000196874
3,0.000190499
3,0.000184137
3,0.000177787
3,0.000177431
3,0.000177076
3,0.000170741
3,0.000176381
3,0.000176028
3,0.000175676
3,0.000175325
3,0.000180955
3,0.000180594
3,0.000180232
3,0.000185853
3,0.000185482
3,0.000191092
3,0.00019071
3,0.000190329
3,0.000183966
3,0.000183598
3,0.00017725
3,0.000170914
3,0.000176554
3,0.0001762
3,0.000175848
3,0.000181478
3,0.000175133
3,0.000174783
3,0.000174434
3,0.000227918
3,0.000185592
3,0.000185221
3,0.000190832
3,0.000202413
3,0.000207989
3,0.000201592
3,0.00020717
3,0.000200774
3,0.000194391
3,0.000188021
3,0.000187645
3,0.000175307
3,0.000127105
3,8.50E-05
3,7.88E-05
3,4.88E-05
3,2.47E-05
3,6.75E-06
3,-2.92E-05
3,-2.91E-05
3,-2.90E-05
3,-2.30E-05
3,-1.70E-05
3,-2.29E-05
3,-6.47E-05
3,-7.06E-05
3,-6.45E-05
3,-6.43E-05
3,-7.02E-05
3,-1.00E-04
3,-9.98E-05
3,-9.96E-05
3,-9.94E-05
3,-0.000105148
3,-0.000104937
3,-0.000110709
3,-0.000110487
3,-0.000110266
3,-0.000116027
3,-0.000103832
3,-0.000109606
3,-0.000115368
3,-0.000127101
3,-0.000132828
3,-0.000126581
3,-0.000102402
3,-9.62E-05
